x_train,y_train
-0.13579977345050323,0.2048515721276325
0.3256625461977115,1.2980145542707746
1.5898940511137756,1.949912472137922
0.6434822221209378,1.4862057072647823
1.9957136948361398,2.5737967140482945
1.1575926895763569,1.1990789019149242
-1.790445551279748,-0.4630776124969765
-1.0091142250037968,0.7401611951987295
-1.966306830063832,-1.2914629282145254
1.001984301828497,2.1824516992438188
-1.4355859273979779,-0.053720088047466474
-0.48705714157497626,0.8994455704130766
0.348357453812746,0.5499509880228958
1.7440467513609574,1.6366436744463053
0.5084843420615281,2.0477666922752986
0.26526587821752284,1.3225552346959621
0.634895323567863,1.6214239213245434
1.3258307135050142,1.83728422757776
1.2115260765846267,1.5722662328978712
-1.0909450216089658,0.07751982186230272
-0.029329000939359803,0.4544814414031033
0.14098995185731783,1.0088270083860251
-0.17942334185323666,0.22222226680192347
0.7835540224782722,0.753076161840575
0.09835828525400751,1.3768109548804761
0.22960404746527247,0.06258017719610709
1.6886344495937478,2.5955808299860914
-0.5941900890558153,0.14452745279279283
-0.0444706403036152,0.6809085744167503
0.06880100468993042,0.38882975359255295
0.11716590870103007,1.2329441450415228
-0.48237175838021457,-0.04540854600479877
-2.2689501510052823,-1.0608505580943988
0.6163506609407364,0.5534966320970568
1.2611352261343052,1.9738936911075609
0.752812920991493,1.7850208004319141
0.061341498336445956,-0.07577295775133841
-0.36648328288538107,1.3081392921638957
-0.20438626284692063,0.9735158921437426
0.9388784135829068,0.9269844641827875
-0.4010115349873089,0.847857309733417
1.2065180903411963,2.129683942287552
0.924354736091098,1.7270207764857581
0.34608221069720807,0.2864705508433374
-0.7715616842368672,-0.22625466182767506
-1.0748931164146682,-0.6779704284673794
0.5172345389926606,1.1547415095197664
0.2553620244063279,0.9174107518604628
-0.10852833677001716,0.5184394450241533
0.6191837571321843,0.8847764442067987
-0.2529096283386271,0.9560498495714349
0.13744706755944625,1.496945585189174
-2.5692416949099424,-0.9902118703530197
0.8251932829808072,1.4457790939163653
0.7462159212719562,1.1929317643890542
-0.3826620196024098,0.5221410413872499
-1.9301301408738503,-0.43194145766811776
2.21571680317412,2.4450487808897883
0.10285482052745792,-0.07868663025063394
0.27974261152754937,0.1390188883463248
-0.200383458263149,0.1415111362681924
-0.13272948739752508,0.46486598370856574
1.738567746625863,2.5455915403011726
1.1538638269539232,2.559973750064449
-0.3174888633662081,0.8246304785436807
0.11765626151482776,1.315702771640811
0.4769528915178122,1.0572132585906484
0.6154664038555113,0.6853408534367826
-0.07159213205553153,0.1861795054169464
-1.326475414614819,0.24771544288988834
-0.17183108141328057,0.8215750740919477
-2.128378728868054,-0.9861124331376159
1.6108050949676451,1.781347673687753
-1.3894144150224095,-0.28556943989439565
-1.3708673270911007,0.029394953082320652
-0.5459066823849291,0.7025588474933251
1.1162620714713385,1.9061075063628319
-1.2341424353766197,-0.6283546404576681
0.2906752442597088,1.2296778066575778
0.5387366089037593,1.4060249061254384
-0.05727621012994304,1.2863442623443577
-0.18570427225978176,1.4973703013936142
-1.1551080431137273,0.47222777926171744
-1.547625537789441,-0.9494385104676504
0.3441147780328527,1.4175686861932015
-1.9910615508078764,-0.44139328284528423
0.5821178397203016,1.4469092236397432
-0.1935272288827832,0.567412894516949
-1.5313270239371892,-0.06542155220570167
-1.0592824687210363,0.05572094706765099
-1.670904127319484,-0.40523993996212304
0.6891425534761813,1.5941666233948808
0.6266005419696138,0.8734945606991154
0.7951003542887803,2.100546763487176
0.9151326335832376,2.7808827883005955
0.45334826025023856,1.8550379089927542
-1.1699490741027927,0.27985180239145835
0.9207398612341778,1.9191356763537963
0.2264380486201654,0.5944095133157684
-0.1752166783185004,1.117117083219325
0.5859658787703461,2.2404573544493913
0.9808572008058983,1.8047746866820367
-2.0968909533882054,-1.1932535705072547
-0.8609946130249876,-0.5541197583055499
1.7535795348309475,2.3117350419960867
-1.2409768345014986,-0.10997581119024444
0.20979629497199379,1.4407195666032722
-1.0183852736125567,-0.1609478795224118
-0.31392407372123543,0.44180390677423814
-0.4350175754897809,0.9342400123317673
-0.09222952917737876,0.5245320903177428
2.6725097663805037,3.2983445755103507
-0.07756155965947721,0.3980311784018379
-0.001080367943618374,0.7035932927558683
0.0005115244943812569,0.9498123907882915
0.6974925241715412,1.464082893318927
-1.2819614208753392,0.2500022010607338
0.26924026857163486,1.3344278052589897
0.5002650615608809,0.5590811090721846
-0.17325828107340632,0.5000910968133931
0.5747905229870295,1.278599262500617
-0.3313204695977479,0.6867347449186015
0.3055878930518742,1.1396945046440783
0.01623401599780926,1.4446501365849425
0.7927330084739264,1.7423814542732603
2.297256277262184,3.271190411186932
-0.5091840336190034,-0.3187035695325746
-0.33124740608820363,0.4530453103649022
0.6303654025857012,1.6977634002317645
-0.4761574757579399,0.2186790177612411
-0.8196059250076413,0.37358271634300155
-0.37216987439970606,0.13335954264859934
0.9353688236815444,0.9084432848118158
0.38078980954619196,1.0289400782298999
0.17880916119399762,1.5575155056827683
0.9211959935640086,2.0407897602229985
0.39069896962334105,0.9335420866325506
1.2392252714930139,1.5871633887547518
1.9792383896871977,2.311840328250975
-0.41828258910449406,0.20284950725742112
-0.5586895639146164,0.8731131673891352
1.0976651503152028,1.2430517913447567
-2.4342349908363055,-2.396377169162112
0.21433584509436876,1.6510223358186238
0.43486860139434874,0.890004954159493
-1.2181700487305762,-0.7895075234831972
0.29973598999756157,2.1051620655512497
-0.5387406425478121,0.23948819199891297
0.2638911471959522,1.7863051590130723
0.9807269793401397,2.589486199584289
0.018935736571576958,1.2223323581612275
0.7735589871920691,1.2191112693916322
0.8484286233568374,1.983678197584078
0.1367327397016552,0.9476235652327947
-0.018982604693705385,1.2070629720325823
-0.5954917306231726,-0.3361948038197642
0.588270242712569,2.2012423902069784
0.8187496198747065,1.5820275403720088
0.9406134674973853,1.4027780067984272
0.71018549253869,1.6218863500572724
0.930390295147506,0.9900625452328217
-1.0823719740679032,0.022228085324843078
0.3245793174365,1.7854954411795525
0.6979615611406018,0.3582847455868041
-2.0451371256674213,-0.5755016389105017
0.8011724237398863,1.396709915956307
-1.806473053780954,-1.015730137683097
-1.1124858772293262,0.23100018751100293
-0.5126687685284465,0.6803248430855315
0.16980075335886102,1.2754902895770086
0.5671348516339073,1.0979715395913692
-1.1291254840751264,-0.1651407151151203
0.7426887777268891,1.7326006202256652
1.741244066265752,2.0000262833318487
-0.7284445321089857,-0.07891742932768378
-0.9399621533400718,-0.307303237023842
0.5742328830942125,1.3324824118396117
1.0980805946645364,0.9107181422638072
0.5732649469365614,1.390540396960624
1.2064458689953168,1.7688804737827064
-0.5891886512536834,0.6397274082647095
0.7641280849544977,0.8841404595148045
1.6653682595996375,2.589634750244175
-0.49655619102401893,0.1561886230239726
0.22266742328247438,0.801562866637609
-1.0748863013948666,-0.5400400762962505
1.1912596324023441,1.9957383575664853
-1.9696839437741562,-0.7428404585765759
-0.45967661628186796,0.7865705528949621
-0.18493586715847174,1.371204292415041
0.15799792316290176,0.7860914552267083
-1.6951401080125343,-1.1148949332845648
-0.32005844171663717,0.31545932523307574
0.4878894232691125,1.6479660402988263
-1.5581149631647366,-0.9220468989814766
0.6320481952762541,0.11740841702088467
-0.5684416544512915,-0.7893577933983644
1.2068418936169758,2.6151231628083313
0.08090177388406321,0.30668335068150554
0.24236225507060133,0.6265381589151346
-0.03997352886723523,1.0992955035585945
0.7772276419130784,1.5508136161746657
-0.6100825027576462,1.0399673260899567
-0.42485042560188313,0.7727503116520521
-1.3655122593324198,-0.5370113752692023
-1.0888510114892753,0.3939335914948967
