0,1
1.8432862789988094,3.1678231518520352
3.598768172298283,1.012058474716583
1.5249879480987447,2.8282272146463763
2.5992559319702737,2.611223938898288
1.871086077584794,3.687898087812729
1.7728792570442256,2.3695963844289922
1.8935383004325161,3.6806938586759714
1.2663381608680293,3.124858603928672
2.8609415907950257,2.598377358338973
2.098083354512421,3.0228009713722654
1.5145742141888359,2.1766595842397267
2.073908421734199,2.722275545631383
1.6002046404931338,3.0378188683111293
2.056994028988447,2.739893755157624
2.166536821412927,1.9779629985146783
1.822049313644365,2.027835277448146
3.431388049452817,1.2912135024820293
1.8380965992727845,3.6244722202008184
1.5507664643578236,2.864615837958519
2.3003262219371194,2.1774363976718285
1.4055973220770408,2.136397915978069
1.7842731972388037,3.1478469267712765
2.396394789141544,2.824814823349967
1.806049334427635,2.1883314880036595
2.49509593078959,2.0050595159428273
3.1261127384670866,2.1742780973808866
2.182362790840255,3.0810397564695604
1.3674279991518887,2.604738332569913
2.4892965052644684,1.675266399949497
1.616309966050585,2.5171014719010922
2.7473727087310564,3.20605415938342
2.6609734666834175,2.5710431174683777
2.3586964901382936,2.6876641598557143
1.8848007584598798,3.3064330162922335
2.451384661770992,1.269292082777524
1.8134404956578716,2.9837712464281707
0.5670307687076463,2.4770932545034716
2.136378879334755,2.8819159965078724
2.5984911678576808,2.1450341121362047
1.2742058056817895,2.779819746386124
2.8703177561924003,1.8902382247291825
2.1059947130747827,2.1702370990580753
1.7827220839433007,2.582469563226104
2.1842572078709814,3.5278839176226167
2.1482541442010374,2.105946504286453
2.6653761476512856,2.9136570554248413
2.1631637821185064,2.868737805641833
2.1219299278933725,2.9711851149364277
1.8902381151020158,3.5110748735660113
2.8211519292833316,3.0515199837483946
2.2016686561116416,2.5710521478864834
1.6496616370578125,3.0106880022206233
1.8688495530563716,2.9048086495498806
1.9085255403110764,3.267516704138815
2.2757530400292723,1.807247307291078
2.430626512887921,2.992958338811212
1.9966906290296984,3.0465167980055483
1.9608083717147262,2.3715197096166807
2.487599819530992,2.1884660230333837
3.2761830322257723,2.1760691716815783
1.9110258298091893,2.828048881724354
1.894584859875481,3.042776462081284
2.2468927238785246,3.308458190112643
1.8734132000476862,1.7829392513206346
2.4814445614321454,1.8737696353484408
2.2644811276055483,2.011178291689407
2.6581819358112444,1.9363906005491562
2.044623579072311,3.3926885104258733
2.517497363218058,1.310522327220895
2.663163000563685,2.0625071942823836
1.4784156221813902,2.277650579323695
2.949587857659016,1.756882103696639
1.894705805761429,2.5571991704614376
1.8081960430909965,3.4639029889577944
3.4518238176835037,2.5880722977520123
2.0007073357639045,2.8426652259338168
1.1993283340209258,3.8567234028409576
1.3150187160008802,2.9891982535973534
1.9003434630545897,3.0886511765499503
2.4185763847558897,1.6446346654488035
3.1952289002476792,3.083379840521082
2.7390572322105085,2.1931789013756986
2.2598867314321756,1.170782228209043
2.165794465513298,3.2147079803717222
1.9565095469185532,2.789994041022579
1.6433813430594053,4.117701913134035
2.1403030370488603,1.3834071910627035
1.9948522900485652,3.0960947121771722
2.8803519274981824,1.6734473910211656
2.1717980653203686,2.7027387158427723
1.4599803714895911,3.3881049037197246
2.4034019475342663,1.5230238869043489
1.1475313226674213,2.423858655614354
2.7060895030819028,2.7637867589817136
2.7595471211231883,1.8399021236128523
2.0376541316162173,4.007805511033437
1.2975633755503075,2.4231730370058666
3.5137233469809344,1.5335930380025191
2.5992678079672857,2.1978733241020767
2.197588423651068,1.948311199576031
1.6806687704483279,2.4204430929254506
1.9789291184854279,3.5287470564937027
2.9180389037112593,1.933402828349013
1.752833439449808,2.170403409173828
1.5672972644353094,3.07643321531429
2.313148146929539,1.6348155770832968
1.6485535591543523,2.888807304301693
2.09607790127962,2.111098515913824
2.035963475846594,2.36090904842286
